5 Minutes,Flow (Veh/5 Minutes)
29/01/2020 4:35,25
29/01/2020 4:40,27
29/01/2020 4:45,34
29/01/2020 4:50,20
29/01/2020 4:55,34
29/01/2020 5:00,41
29/01/2020 5:05,40
29/01/2020 5:10,50
29/01/2020 5:15,40
29/01/2020 5:20,61
29/01/2020 5:25,58
29/01/2020 5:30,65
29/01/2020 5:35,64
29/01/2020 5:40,86
29/01/2020 5:45,90
29/01/2020 5:50,77
29/01/2020 5:55,98
29/01/2020 6:00,89
29/01/2020 6:05,102
29/01/2020 6:10,101
29/01/2020 6:15,122
29/01/2020 6:20,120
29/01/2020 6:25,136
29/01/2020 6:30,127
29/01/2020 6:35,152
29/01/2020 6:40,163
29/01/2020 6:45,169
29/01/2020 6:50,163
29/01/2020 6:55,139
29/01/2020 7:00,166
29/01/2020 7:05,137
29/01/2020 7:10,132
29/01/2020 7:15,142
29/01/2020 7:20,116
29/01/2020 7:25,110
29/01/2020 7:30,111
29/01/2020 7:35,86
29/01/2020 7:40,93
29/01/2020 7:45,75
29/01/2020 7:50,78
29/01/2020 7:55,94
29/01/2020 8:00,100
29/01/2020 8:05,91
29/01/2020 8:10,90
29/01/2020 8:15,79
29/01/2020 8:20,90
29/01/2020 8:25,77
29/01/2020 8:30,106
29/01/2020 8:35,91
29/01/2020 8:40,100
29/01/2020 8:45,101
29/01/2020 8:50,79
29/01/2020 8:55,92
29/01/2020 9:00,90
29/01/2020 9:05,98
29/01/2020 9:10,86
29/01/2020 9:15,92
29/01/2020 9:20,102
29/01/2020 9:25,99
29/01/2020 9:30,116
29/01/2020 9:35,109
29/01/2020 9:40,113
29/01/2020 9:45,109
29/01/2020 9:50,123
29/01/2020 9:55,95
29/01/2020 10:00,117
29/01/2020 10:05,112
29/01/2020 10:10,100
29/01/2020 10:15,108
29/01/2020 10:20,102
29/01/2020 10:25,107
29/01/2020 10:30,85
29/01/2020 10:35,111
29/01/2020 10:40,97
29/01/2020 10:45,101
29/01/2020 10:50,118
29/01/2020 10:55,101
29/01/2020 11:00,116
29/01/2020 11:05,104
29/01/2020 11:10,92
29/01/2020 11:15,98
29/01/2020 11:20,111
29/01/2020 11:25,111
29/01/2020 11:30,93
29/01/2020 11:35,118
29/01/2020 11:40,117
29/01/2020 11:45,121
29/01/2020 11:50,104
29/01/2020 11:55,93
29/01/2020 12:00,104
29/01/2020 12:05,99
29/01/2020 12:10,113
29/01/2020 12:15,105
29/01/2020 12:20,108
29/01/2020 12:25,89
29/01/2020 12:30,101
29/01/2020 12:35,91
29/01/2020 12:40,96
29/01/2020 12:45,100
29/01/2020 12:50,109
29/01/2020 12:55,96
29/01/2020 13:00,89
29/01/2020 13:05,70
29/01/2020 13:10,104
29/01/2020 13:15,110
29/01/2020 13:20,90
29/01/2020 13:25,107
29/01/2020 13:30,119
29/01/2020 13:35,102
29/01/2020 13:40,104
29/01/2020 13:45,104
29/01/2020 13:50,91
29/01/2020 13:55,119
29/01/2020 14:00,107
29/01/2020 14:05,108
29/01/2020 14:10,98
29/01/2020 14:15,120
29/01/2020 14:20,113
29/01/2020 14:25,107
29/01/2020 14:30,107
29/01/2020 14:35,125
29/01/2020 14:40,109
29/01/2020 14:45,122
29/01/2020 14:50,89
29/01/2020 14:55,108
29/01/2020 15:00,103
29/01/2020 15:05,103
29/01/2020 15:10,115
29/01/2020 15:15,108
29/01/2020 15:20,99
29/01/2020 15:25,107
29/01/2020 15:30,103
29/01/2020 15:35,86
29/01/2020 15:40,96
29/01/2020 15:45,112
29/01/2020 15:50,108
29/01/2020 15:55,93
29/01/2020 16:00,106
29/01/2020 16:05,100
29/01/2020 16:10,91
29/01/2020 16:15,102
29/01/2020 16:20,93
29/01/2020 16:25,90
29/01/2020 16:30,83
29/01/2020 16:35,87
29/01/2020 16:40,99
29/01/2020 16:45,105
29/01/2020 16:50,85
29/01/2020 16:55,90
29/01/2020 17:00,97
29/01/2020 17:05,93
29/01/2020 17:10,92
29/01/2020 17:15,99
29/01/2020 17:20,96
29/01/2020 17:25,82
29/01/2020 17:30,95
29/01/2020 17:35,93
29/01/2020 17:40,85
29/01/2020 17:45,88
29/01/2020 17:50,96
29/01/2020 17:55,75
29/01/2020 18:00,86
29/01/2020 18:05,77
29/01/2020 18:10,67
29/01/2020 18:15,85
29/01/2020 18:20,111
29/01/2020 18:25,91
29/01/2020 18:30,97
29/01/2020 18:35,91
29/01/2020 18:40,96
29/01/2020 18:45,82
29/01/2020 18:50,100
29/01/2020 18:55,82
29/01/2020 19:00,76
29/01/2020 19:05,72
29/01/2020 19:10,83
29/01/2020 19:15,90
29/01/2020 19:20,95
29/01/2020 19:25,96
29/01/2020 19:30,92
29/01/2020 19:35,100
29/01/2020 19:40,73
29/01/2020 19:45,82
29/01/2020 19:50,79
29/01/2020 19:55,79
29/01/2020 20:00,79
29/01/2020 20:05,87
29/01/2020 20:10,80
29/01/2020 20:15,79
29/01/2020 20:20,76
29/01/2020 20:25,65
29/01/2020 20:30,84
29/01/2020 20:35,60
29/01/2020 20:40,63
29/01/2020 20:45,49
29/01/2020 20:50,63
29/01/2020 20:55,51
29/01/2020 21:00,44
29/01/2020 21:05,50
29/01/2020 21:10,64
29/01/2020 21:15,64
29/01/2020 21:20,67
29/01/2020 21:25,53
29/01/2020 21:30,52
29/01/2020 21:35,53
29/01/2020 21:40,54
29/01/2020 21:45,46
29/01/2020 21:50,51
29/01/2020 21:55,41
29/01/2020 22:00,36
29/01/2020 22:05,48
29/01/2020 22:10,35
29/01/2020 22:15,46
29/01/2020 22:20,32
29/01/2020 22:25,34
29/01/2020 22:30,35
29/01/2020 22:35,33
29/01/2020 22:40,39
29/01/2020 22:45,31
29/01/2020 22:50,24
29/01/2020 22:55,29
29/01/2020 23:00,29
29/01/2020 23:05,22
29/01/2020 23:10,29
29/01/2020 23:15,29
29/01/2020 23:20,17
29/01/2020 23:25,16
29/01/2020 23:30,28
29/01/2020 23:35,24
29/01/2020 23:40,27
29/01/2020 23:45,24
29/01/2020 23:50,27
29/01/2020 23:55,22
1/2/2020 0:00,15
1/2/2020 0:05,7
1/2/2020 0:10,11
1/2/2020 0:15,7
1/2/2020 0:20,9
1/2/2020 0:25,4
1/2/2020 0:30,7
1/2/2020 0:35,13
1/2/2020 0:40,10
1/2/2020 0:45,13
1/2/2020 0:50,8
1/2/2020 0:55,5
1/2/2020 1:00,2
1/2/2020 1:05,2
1/2/2020 1:10,6
1/2/2020 1:15,7
1/2/2020 1:20,10
1/2/2020 1:25,7
1/2/2020 1:30,8
1/2/2020 1:35,3
1/2/2020 1:40,4
1/2/2020 1:45,6
1/2/2020 1:50,5
1/2/2020 1:55,5
1/2/2020 2:00,5
1/2/2020 2:05,2
1/2/2020 2:10,3
1/2/2020 2:15,6
1/2/2020 2:20,9
1/2/2020 2:25,2
1/2/2020 2:30,1
1/2/2020 2:35,3
1/2/2020 2:40,3
1/2/2020 2:45,6
1/2/2020 2:50,6
1/2/2020 2:55,5
1/2/2020 3:00,6
1/2/2020 3:05,4
1/2/2020 3:10,4
1/2/2020 3:15,8
1/2/2020 3:20,7
1/2/2020 3:25,7
1/2/2020 3:30,7
1/2/2020 3:35,8
1/2/2020 3:40,3
1/2/2020 3:45,8
1/2/2020 3:50,5
1/2/2020 3:55,14
1/2/2020 4:00,20
1/2/2020 4:05,13
1/2/2020 4:10,19
1/2/2020 4:15,11
1/2/2020 4:20,16
1/2/2020 4:25,19
1/2/2020 4:30,22
1/2/2020 4:35,26
1/2/2020 4:40,45
1/2/2020 4:45,48
1/2/2020 4:50,51
1/2/2020 4:55,52
1/2/2020 5:00,56
1/2/2020 5:05,72
1/2/2020 5:10,78
1/2/2020 5:15,55
1/2/2020 5:20,65
1/2/2020 5:25,72
1/2/2020 5:30,78
1/2/2020 5:35,108
1/2/2020 5:40,105
1/2/2020 5:45,103
1/2/2020 5:50,106
1/2/2020 5:55,91
1/2/2020 6:00,90
1/2/2020 6:05,112
1/2/2020 6:10,141
1/2/2020 6:15,138
1/2/2020 6:20,126
1/2/2020 6:25,146
1/2/2020 6:30,151
1/2/2020 6:35,156
1/2/2020 6:40,176
1/2/2020 6:45,174
1/2/2020 6:50,173
1/2/2020 6:55,167
1/2/2020 7:00,142
1/2/2020 7:05,104
1/2/2020 7:10,133
1/2/2020 7:15,118
1/2/2020 7:20,85
1/2/2020 7:25,82
1/2/2020 7:30,85
1/2/2020 7:35,82
1/2/2020 7:40,66
1/2/2020 7:45,80
1/2/2020 7:50,79
1/2/2020 7:55,70
1/2/2020 8:00,63
1/2/2020 8:05,76
1/2/2020 8:10,55
1/2/2020 8:15,70
1/2/2020 8:20,69
1/2/2020 8:25,70
1/2/2020 8:30,73
1/2/2020 8:35,67
1/2/2020 8:40,66
1/2/2020 8:45,77
1/2/2020 8:50,77
1/2/2020 8:55,62
1/2/2020 9:00,70
1/2/2020 9:05,73
1/2/2020 9:10,89
1/2/2020 9:15,85
1/2/2020 9:20,95
1/2/2020 9:25,104
1/2/2020 9:30,101
1/2/2020 9:35,105
1/2/2020 9:40,95
1/2/2020 9:45,96
1/2/2020 9:50,111
1/2/2020 9:55,98
1/2/2020 10:00,119
1/2/2020 10:05,114
1/2/2020 10:10,97
1/2/2020 10:15,114
1/2/2020 10:20,104
1/2/2020 10:25,96
1/2/2020 10:30,129
1/2/2020 10:35,98
1/2/2020 10:40,102
1/2/2020 10:45,100
1/2/2020 10:50,95
1/2/2020 10:55,106
1/2/2020 11:00,86
1/2/2020 11:05,107
1/2/2020 11:10,107
1/2/2020 11:15,96
1/2/2020 11:20,90
1/2/2020 11:25,100
1/2/2020 11:30,72
1/2/2020 11:35,84
1/2/2020 11:40,90
1/2/2020 11:45,86
1/2/2020 11:50,92
1/2/2020 11:55,74
1/2/2020 12:00,34
1/2/2020 12:05,102
1/2/2020 12:10,89
1/2/2020 12:15,114
1/2/2020 12:20,119
1/2/2020 12:25,106
1/2/2020 12:30,85
1/2/2020 12:35,89
1/2/2020 12:40,98
1/2/2020 12:45,105
1/2/2020 12:50,105
1/2/2020 12:55,96
1/2/2020 13:00,78
1/2/2020 13:05,74
1/2/2020 13:10,77
1/2/2020 13:15,75
1/2/2020 13:20,84
1/2/2020 13:25,90
1/2/2020 13:30,94
1/2/2020 13:35,104
1/2/2020 13:40,105
1/2/2020 13:45,98
1/2/2020 13:50,99
1/2/2020 13:55,80
1/2/2020 14:00,75
1/2/2020 14:05,98
1/2/2020 14:10,79
1/2/2020 14:15,105
1/2/2020 14:20,88
1/2/2020 14:25,86
1/2/2020 14:30,89
1/2/2020 14:35,60
1/2/2020 14:40,107
1/2/2020 14:45,100
1/2/2020 14:50,97
1/2/2020 14:55,97
1/2/2020 15:00,101
1/2/2020 15:05,91
1/2/2020 15:10,93
1/2/2020 15:15,92
1/2/2020 15:20,97
1/2/2020 15:25,95
1/2/2020 15:30,96
1/2/2020 15:35,104
1/2/2020 15:40,97
1/2/2020 15:45,97
1/2/2020 15:50,106
1/2/2020 15:55,97
1/2/2020 16:00,80
1/2/2020 16:05,92
1/2/2020 16:10,94
1/2/2020 16:15,116
1/2/2020 16:20,107
1/2/2020 16:25,84
1/2/2020 16:30,78
1/2/2020 16:35,87
1/2/2020 16:40,80
1/2/2020 16:45,90
1/2/2020 16:50,100
1/2/2020 16:55,80
1/2/2020 17:00,97
1/2/2020 17:05,103
1/2/2020 17:10,96
1/2/2020 17:15,105
1/2/2020 17:20,103
1/2/2020 17:25,104
1/2/2020 17:30,95
1/2/2020 17:35,90
1/2/2020 17:40,91
1/2/2020 17:45,72
1/2/2020 17:50,83
1/2/2020 17:55,79
1/2/2020 18:00,80
1/2/2020 18:05,80
1/2/2020 18:10,70
1/2/2020 18:15,83
1/2/2020 18:20,82
1/2/2020 18:25,72
1/2/2020 18:30,74
1/2/2020 18:35,70
1/2/2020 18:40,77
1/2/2020 18:45,72
1/2/2020 18:50,68
1/2/2020 18:55,66
1/2/2020 19:00,84
1/2/2020 19:05,63
1/2/2020 19:10,65
1/2/2020 19:15,79
1/2/2020 19:20,65
1/2/2020 19:25,64
1/2/2020 19:30,64
1/2/2020 19:35,56
1/2/2020 19:40,62
1/2/2020 19:45,58
1/2/2020 19:50,50
1/2/2020 19:55,44
1/2/2020 20:00,46
1/2/2020 20:05,46
1/2/2020 20:10,47
1/2/2020 20:15,44
1/2/2020 20:20,42
1/2/2020 20:25,53
1/2/2020 20:30,38
1/2/2020 20:35,39
1/2/2020 20:40,43
1/2/2020 20:45,29
1/2/2020 20:50,43
1/2/2020 20:55,50
1/2/2020 21:00,43
1/2/2020 21:05,42
1/2/2020 21:10,46
1/2/2020 21:15,51
1/2/2020 21:20,40
1/2/2020 21:25,33
1/2/2020 21:30,35
1/2/2020 21:35,37
1/2/2020 21:40,32
1/2/2020 21:45,35
1/2/2020 21:50,29
1/2/2020 21:55,26
1/2/2020 22:00,26
1/2/2020 22:05,32
1/2/2020 22:10,31
1/2/2020 22:15,21
1/2/2020 22:20,25
1/2/2020 22:25,24
1/2/2020 22:30,16
1/2/2020 22:35,20
1/2/2020 22:40,22
1/2/2020 22:45,20
1/2/2020 22:50,16
1/2/2020 22:55,14
1/2/2020 23:00,18
1/2/2020 23:05,16
1/2/2020 23:10,16
1/2/2020 23:15,14
1/2/2020 23:20,11
1/2/2020 23:25,16
1/2/2020 23:30,12
1/2/2020 23:35,12
1/2/2020 23:40,10
1/2/2020 23:45,14
1/2/2020 23:50,14
1/2/2020 23:55,10
2/2/2020 0:00,7
2/2/2020 0:05,13
2/2/2020 0:10,9
2/2/2020 0:15,6
2/2/2020 0:20,3
2/2/2020 0:25,7
2/2/2020 0:30,6
2/2/2020 0:35,5
2/2/2020 0:40,2
2/2/2020 0:45,7
2/2/2020 0:50,7
2/2/2020 0:55,6
2/2/2020 1:00,6
2/2/2020 1:05,10
2/2/2020 1:10,5
2/2/2020 1:15,7
2/2/2020 1:20,5
2/2/2020 1:25,5
2/2/2020 1:30,9
2/2/2020 1:35,4
2/2/2020 1:40,2
2/2/2020 1:45,1
2/2/2020 1:50,2
2/2/2020 1:55,5
2/2/2020 2:00,3
2/2/2020 2:05,5
2/2/2020 2:10,1
2/2/2020 2:15,5
2/2/2020 2:20,4
2/2/2020 2:25,3
2/2/2020 2:30,3
2/2/2020 2:35,5
2/2/2020 2:40,3
2/2/2020 2:45,1
2/2/2020 2:50,3
2/2/2020 2:55,7
2/2/2020 3:00,2
2/2/2020 3:05,4
2/2/2020 3:10,7
2/2/2020 3:15,6
2/2/2020 3:20,7
2/2/2020 3:25,8
2/2/2020 3:30,2
2/2/2020 3:35,6
2/2/2020 3:40,8
2/2/2020 3:45,8
2/2/2020 3:50,7
2/2/2020 3:55,6
2/2/2020 4:00,7
2/2/2020 4:05,14
2/2/2020 4:10,9
2/2/2020 4:15,17
2/2/2020 4:20,17
2/2/2020 4:25,12
2/2/2020 4:30,26
2/2/2020 4:35,27
2/2/2020 4:40,34
2/2/2020 4:45,39
2/2/2020 4:50,46
2/2/2020 4:55,46
2/2/2020 5:00,52
2/2/2020 5:05,53
2/2/2020 5:10,61
2/2/2020 5:15,67
2/2/2020 5:20,67
2/2/2020 5:25,63
2/2/2020 5:30,84
2/2/2020 5:35,79
2/2/2020 5:40,109
2/2/2020 5:45,100
2/2/2020 5:50,96
2/2/2020 5:55,97
2/2/2020 6:00,117
2/2/2020 6:05,94
2/2/2020 6:10,109
2/2/2020 6:15,130
2/2/2020 6:20,128
2/2/2020 6:25,150
2/2/2020 6:30,160
2/2/2020 6:35,172
2/2/2020 6:40,180
2/2/2020 6:45,174
2/2/2020 6:50,148
2/2/2020 6:55,147
2/2/2020 7:00,149
2/2/2020 7:05,153
2/2/2020 7:10,144
2/2/2020 7:15,107
2/2/2020 7:20,94
2/2/2020 7:25,81
2/2/2020 7:30,83
2/2/2020 7:35,85
2/2/2020 7:40,69
2/2/2020 7:45,71
2/2/2020 7:50,75
2/2/2020 7:55,73
2/2/2020 8:00,70
2/2/2020 8:05,59
2/2/2020 8:10,71
2/2/2020 8:15,65
2/2/2020 8:20,66
2/2/2020 8:25,70
2/2/2020 8:30,69
2/2/2020 8:35,77
2/2/2020 8:40,75
2/2/2020 8:45,67
2/2/2020 8:50,82
2/2/2020 8:55,70
2/2/2020 9:00,88
2/2/2020 9:05,89
2/2/2020 9:10,80
2/2/2020 9:15,106
2/2/2020 9:20,103
2/2/2020 9:25,106
2/2/2020 9:30,120
2/2/2020 9:35,102
2/2/2020 9:40,111
2/2/2020 9:45,106
2/2/2020 9:50,91
2/2/2020 9:55,112
2/2/2020 10:00,112
2/2/2020 10:05,95
2/2/2020 10:10,108
2/2/2020 10:15,92
2/2/2020 10:20,113
2/2/2020 10:25,92
2/2/2020 10:30,103
2/2/2020 10:35,107
2/2/2020 10:40,111
2/2/2020 10:45,94
2/2/2020 10:50,110
2/2/2020 10:55,78
2/2/2020 11:00,101
2/2/2020 11:05,86
2/2/2020 11:10,98
2/2/2020 11:15,93
2/2/2020 11:20,104
2/2/2020 11:25,100
2/2/2020 11:30,124
2/2/2020 11:35,104
2/2/2020 11:40,106
2/2/2020 11:45,105
2/2/2020 11:50,79
2/2/2020 11:55,87
2/2/2020 12:00,87
2/2/2020 12:05,93
2/2/2020 12:10,93
2/2/2020 12:15,95
2/2/2020 12:20,110
2/2/2020 12:25,71
2/2/2020 12:30,87
2/2/2020 12:35,102
2/2/2020 12:40,79
2/2/2020 12:45,87
2/2/2020 12:50,97
2/2/2020 12:55,98
2/2/2020 13:00,85
2/2/2020 13:05,86
2/2/2020 13:10,81
2/2/2020 13:15,72
2/2/2020 13:20,97
2/2/2020 13:25,81
2/2/2020 13:30,90
2/2/2020 13:35,80
2/2/2020 13:40,88
2/2/2020 13:45,92
2/2/2020 13:50,91
2/2/2020 13:55,89
2/2/2020 14:00,101
2/2/2020 14:05,92
2/2/2020 14:10,103
2/2/2020 14:15,123
2/2/2020 14:20,98
2/2/2020 14:25,94
2/2/2020 14:30,82
2/2/2020 14:35,105
2/2/2020 14:40,110
2/2/2020 14:45,94
2/2/2020 14:50,117
2/2/2020 14:55,98
2/2/2020 15:00,115
2/2/2020 15:05,91
2/2/2020 15:10,96
2/2/2020 15:15,97
2/2/2020 15:20,105
2/2/2020 15:25,96
2/2/2020 15:30,93
2/2/2020 15:35,101
2/2/2020 15:40,113
2/2/2020 15:45,99
2/2/2020 15:50,85
2/2/2020 15:55,100
2/2/2020 16:00,102
2/2/2020 16:05,96
2/2/2020 16:10,91
2/2/2020 16:15,91
2/2/2020 16:20,99
2/2/2020 16:25,78
2/2/2020 16:30,91
2/2/2020 16:35,82
2/2/2020 16:40,79
2/2/2020 16:45,98
2/2/2020 16:50,108
2/2/2020 16:55,88
2/2/2020 17:00,76
2/2/2020 17:05,94
2/2/2020 17:10,103
2/2/2020 17:15,106
2/2/2020 17:20,105
2/2/2020 17:25,97
2/2/2020 17:30,84
2/2/2020 17:35,82
2/2/2020 17:40,90
2/2/2020 17:45,91
2/2/2020 17:50,84
2/2/2020 17:55,88
2/2/2020 18:00,73
2/2/2020 18:05,83
2/2/2020 18:10,71
2/2/2020 18:15,88
2/2/2020 18:20,88
2/2/2020 18:25,63
2/2/2020 18:30,72
2/2/2020 18:35,82
2/2/2020 18:40,74
2/2/2020 18:45,77
2/2/2020 18:50,78
2/2/2020 18:55,79
2/2/2020 19:00,54
2/2/2020 19:05,68
2/2/2020 19:10,67
2/2/2020 19:15,74
2/2/2020 19:20,67
2/2/2020 19:25,76
2/2/2020 19:30,61
2/2/2020 19:35,64
2/2/2020 19:40,54
2/2/2020 19:45,67
2/2/2020 19:50,62
2/2/2020 19:55,52
2/2/2020 20:00,60
2/2/2020 20:05,48
2/2/2020 20:10,57
2/2/2020 20:15,62
2/2/2020 20:20,48
2/2/2020 20:25,52
2/2/2020 20:30,50
2/2/2020 20:35,49
2/2/2020 20:40,40
2/2/2020 20:45,51
2/2/2020 20:50,43
2/2/2020 20:55,42
2/2/2020 21:00,44
2/2/2020 21:05,41
2/2/2020 21:10,45
2/2/2020 21:15,57
2/2/2020 21:20,45
2/2/2020 21:25,33
2/2/2020 21:30,30
2/2/2020 21:35,29
2/2/2020 21:40,34
2/2/2020 21:45,33
2/2/2020 21:50,25
2/2/2020 21:55,42
2/2/2020 22:00,27
2/2/2020 22:05,26
2/2/2020 22:10,31
2/2/2020 22:15,38
2/2/2020 22:20,33
2/2/2020 22:25,21
2/2/2020 22:30,23
2/2/2020 22:35,32
2/2/2020 22:40,33
2/2/2020 22:45,19
2/2/2020 22:50,15
2/2/2020 22:55,14
2/2/2020 23:00,15
2/2/2020 23:05,20
2/2/2020 23:10,20
2/2/2020 23:15,12
2/2/2020 23:20,11
2/2/2020 23:25,10
2/2/2020 23:30,26
2/2/2020 23:35,12
2/2/2020 23:40,6
2/2/2020 23:45,22
2/2/2020 23:50,20
2/2/2020 23:55,11
4/2/2020 0:00,7
4/2/2020 0:05,10
4/2/2020 0:10,8
4/2/2020 0:15,9
4/2/2020 0:20,11
4/2/2020 0:25,5
4/2/2020 0:30,9
4/2/2020 0:35,7
4/2/2020 0:40,5
4/2/2020 0:45,10
4/2/2020 0:50,13
4/2/2020 0:55,4
4/2/2020 1:00,8
4/2/2020 1:05,6
4/2/2020 1:10,9
4/2/2020 1:15,4
4/2/2020 1:20,3
4/2/2020 1:25,4
4/2/2020 1:30,3
4/2/2020 1:35,8
4/2/2020 1:40,6
4/2/2020 1:45,4
4/2/2020 1:50,4
4/2/2020 1:55,3
4/2/2020 2:00,3
4/2/2020 2:05,4
4/2/2020 2:10,4
4/2/2020 2:15,2
4/2/2020 2:20,3
4/2/2020 2:25,3
4/2/2020 2:30,5
4/2/2020 2:35,4
4/2/2020 2:40,4
4/2/2020 2:45,2
4/2/2020 2:50,7
4/2/2020 2:55,1
4/2/2020 3:00,3
4/2/2020 3:05,5
4/2/2020 3:10,3
4/2/2020 3:15,3
4/2/2020 3:20,8
4/2/2020 3:25,4
4/2/2020 3:30,6
4/2/2020 3:35,10
4/2/2020 3:40,9
4/2/2020 3:45,8
4/2/2020 3:50,9
4/2/2020 3:55,9
4/2/2020 4:00,10
4/2/2020 4:05,10
4/2/2020 4:10,8
4/2/2020 4:15,7
4/2/2020 4:20,13
4/2/2020 4:25,8
4/2/2020 4:30,22
4/2/2020 4:35,29
4/2/2020 4:40,32
4/2/2020 4:45,42
4/2/2020 4:50,41
4/2/2020 4:55,48
4/2/2020 5:00,37
4/2/2020 5:05,43
4/2/2020 5:10,74
4/2/2020 5:15,58
4/2/2020 5:20,62
4/2/2020 5:25,64
4/2/2020 5:30,60
4/2/2020 5:35,81
4/2/2020 5:40,87
4/2/2020 5:45,113
4/2/2020 5:50,106
4/2/2020 5:55,103
4/2/2020 6:00,97
4/2/2020 6:05,97
4/2/2020 6:10,98
4/2/2020 6:15,134
4/2/2020 6:20,142
4/2/2020 6:25,146
4/2/2020 6:30,151
4/2/2020 6:35,163
4/2/2020 6:40,175
4/2/2020 6:45,197
4/2/2020 6:50,157
4/2/2020 6:55,136
4/2/2020 7:00,153
4/2/2020 7:05,119
4/2/2020 7:10,124
4/2/2020 7:15,111
4/2/2020 7:20,98
4/2/2020 7:25,91
4/2/2020 7:30,83
4/2/2020 7:35,80
4/2/2020 7:40,83
4/2/2020 7:45,69
4/2/2020 7:50,73
4/2/2020 7:55,71
4/2/2020 8:00,62
4/2/2020 8:05,78
4/2/2020 8:10,89
4/2/2020 8:15,68
4/2/2020 8:20,78
4/2/2020 8:25,84
4/2/2020 8:30,75
4/2/2020 8:35,67
4/2/2020 8:40,74
4/2/2020 8:45,67
4/2/2020 8:50,76
4/2/2020 8:55,60
4/2/2020 9:00,81
4/2/2020 9:05,78
4/2/2020 9:10,98
4/2/2020 9:15,107
4/2/2020 9:20,104
4/2/2020 9:25,116
4/2/2020 9:30,120
4/2/2020 9:35,117
4/2/2020 9:40,125
4/2/2020 9:45,98
4/2/2020 9:50,107
4/2/2020 9:55,107
4/2/2020 10:00,115
4/2/2020 10:05,98
4/2/2020 10:10,108
4/2/2020 10:15,121
4/2/2020 10:20,123
4/2/2020 10:25,111
4/2/2020 10:30,108
4/2/2020 10:35,105
4/2/2020 10:40,114
4/2/2020 10:45,114
4/2/2020 10:50,105
4/2/2020 10:55,95
4/2/2020 11:00,101
4/2/2020 11:05,104
4/2/2020 11:10,117
4/2/2020 11:15,105
4/2/2020 11:20,124
4/2/2020 11:25,75
4/2/2020 11:30,102
4/2/2020 11:35,115
4/2/2020 11:40,112
4/2/2020 11:45,105
4/2/2020 11:50,93
4/2/2020 11:55,97
4/2/2020 12:00,89
4/2/2020 12:05,77
4/2/2020 12:10,92
4/2/2020 12:15,100
4/2/2020 12:20,97
4/2/2020 12:25,105
4/2/2020 12:30,99
4/2/2020 12:35,94
4/2/2020 12:40,116
4/2/2020 12:45,96
4/2/2020 12:50,110
4/2/2020 12:55,93
4/2/2020 13:00,102
4/2/2020 13:05,99
4/2/2020 13:10,82
4/2/2020 13:15,95
4/2/2020 13:20,101
4/2/2020 13:25,99
4/2/2020 13:30,96
4/2/2020 13:35,84
4/2/2020 13:40,98
4/2/2020 13:45,101
4/2/2020 13:50,103
4/2/2020 13:55,92
4/2/2020 14:00,103
4/2/2020 14:05,104
4/2/2020 14:10,105
4/2/2020 14:15,85
4/2/2020 14:20,101
4/2/2020 14:25,108
4/2/2020 14:30,99
4/2/2020 14:35,104
4/2/2020 14:40,109
4/2/2020 14:45,114
4/2/2020 14:50,101
4/2/2020 14:55,108
4/2/2020 15:00,101
4/2/2020 15:05,111
4/2/2020 15:10,82
4/2/2020 15:15,105
4/2/2020 15:20,95
4/2/2020 15:25,93
4/2/2020 15:30,88
4/2/2020 15:35,97
4/2/2020 15:40,105
4/2/2020 15:45,116
4/2/2020 15:50,109
4/2/2020 15:55,98
4/2/2020 16:00,107
4/2/2020 16:05,103
4/2/2020 16:10,87
4/2/2020 16:15,115
4/2/2020 16:20,100
4/2/2020 16:25,90
4/2/2020 16:30,89
4/2/2020 16:35,105
4/2/2020 16:40,96
4/2/2020 16:45,105
4/2/2020 16:50,80
4/2/2020 16:55,98
4/2/2020 17:00,93
4/2/2020 17:05,75
4/2/2020 17:10,85
4/2/2020 17:15,100
4/2/2020 17:20,85
4/2/2020 17:25,99
4/2/2020 17:30,99
4/2/2020 17:35,94
4/2/2020 17:40,82
4/2/2020 17:45,91
4/2/2020 17:50,91
4/2/2020 17:55,81
4/2/2020 18:00,84
4/2/2020 18:05,75
4/2/2020 18:10,88
4/2/2020 18:15,94
4/2/2020 18:20,82
4/2/2020 18:25,89
4/2/2020 18:30,87
4/2/2020 18:35,72
4/2/2020 18:40,74
4/2/2020 18:45,64
4/2/2020 18:50,80
4/2/2020 18:55,83
4/2/2020 19:00,75
4/2/2020 19:05,84
4/2/2020 19:10,77
4/2/2020 19:15,76
4/2/2020 19:20,81
4/2/2020 19:25,87
4/2/2020 19:30,85
4/2/2020 19:35,72
4/2/2020 19:40,76
4/2/2020 19:45,60
4/2/2020 19:50,82
4/2/2020 19:55,77
4/2/2020 20:00,64
4/2/2020 20:05,56
4/2/2020 20:10,65
4/2/2020 20:15,54
4/2/2020 20:20,63
4/2/2020 20:25,52
4/2/2020 20:30,58
4/2/2020 20:35,56
4/2/2020 20:40,54
4/2/2020 20:45,51
4/2/2020 20:50,45
4/2/2020 20:55,41
4/2/2020 21:00,43
4/2/2020 21:05,54
4/2/2020 21:10,57
4/2/2020 21:15,53
4/2/2020 21:20,45
4/2/2020 21:25,45
4/2/2020 21:30,45
4/2/2020 21:35,36
4/2/2020 21:40,39
4/2/2020 21:45,49
4/2/2020 21:50,39
4/2/2020 21:55,38
4/2/2020 22:00,36
4/2/2020 22:05,26
